styleID,partNumber,brandName,styleName,uniqueStyleName,title,description,baseCategory,categories,catalogPageNumber,newStyle,comparableGroup,companionGroup,brandImage,styleImage,prop65Chemicals,noeRetailing,boxRequired,import_status
9572,05444,Nike,884841,884841,Dri-FIT+Women%27s+100%25+Poly+Polo,%3Cul%3E%3Cli%3E8.4+oz.%2FL+yd%2C+100%25+polyester%2C+Dri-FIT%3C%2Fli%3E%3Cli%3EStandard+fit%26nbsp%3B%3C%2Fli%3E%3Cli%3ESwoosh+on+left+sleeve%3C%2Fli%3E%3Cli%3EPeter+Pan+collar%3C%2Fli%3E%3Cli%3E3-button+placket%3C%2Fli%3E%3Cli%3EDrop-tail+hem+with+hem+vents%3C%2Fli%3E%3Cli%3EPattern+design+on+collar%2C+placket%2C+and+sleeve+hems%3C%2Fli%3E%3C%2Ful%3E+%3Cp%3EPlease+note+Nike+products+cannot+be+exported+internationally.+Consult+our+%3Ca+style%3D%22float%3Anone%3B%22+href%3D%22https%3A%2F%2Fen-ca.ssactivewear.com%2Fabout%2Ftermsandconditions%22+target%3D%22_blank%22%3ETerms+and+Conditions%3C%2Fa%3E+section+for+more+information.%3C%2Fp%3E,Athletics,2%2C13%2C16%2C18%2C52%2C57%2C85%2C139%2C148%2C167%2C185%2C220%2C307%2C385%2C387%2C393,0,,0,0,Images%2FBrand%2F171_fm.jpg,Images%2FStyle%2F9572_fm.jpg,,,,0
9573,05544,Nike,884859,884859,Women%27s+Dri-FIT+Polo,%3Cul%3E%3Cli%3E8.8+oz.%2FL+yd%2C+87%2F13+polyester%2Fspandex%2C+Dri-FIT%3C%2Fli%3E%3Cli%3EStandard+fit%3C%2Fli%3E%3Cli%3ESwoosh+on+left+sleeve%3C%2Fli%3E%3Cli%3ESet-in+sleeves%3C%2Fli%3E%3Cli%3E3-button+placket%2C+Drop-tail+hem%3C%2Fli%3E%3Cli%3ESeasonal+print+is+sublimated+throughout%3C%2Fli%3E%3C%2Ful%3E+%3Cp%3EPlease+note+Nike+products+cannot+be+exported+internationally.+Consult+our+%3Ca+style%3D%22float%3Anone%3B%22+href%3D%22https%3A%2F%2Fen-ca.ssactivewear.com%2Fabout%2Ftermsandconditions%22+target%3D%22_blank%22%3ETerms+and+Conditions%3C%2Fa%3E+section+for+more+information.%3C%2Fp%3E,Sport+Shirts,2%2C13%2C16%2C18%2C52%2C57%2C139%2C148%2C185%2C200%2C220%2C223%2C272%2C307%2C385%2C393,0,,0,0,Images%2FBrand%2F171_fm.jpg,Images%2FStyle%2F9573_fm.jpg,,,,0
9575,05744,Nike,887063,887063,Women%27s+Repel+Jacket,%3Cul%3E%3Cli%3E6.2+oz.%2FL+yd%2C+100%25+polyester+double-knit+piqu%C3%A9%3C%2Fli%3E%3Cli%3EStandard+fit%3C%2Fli%3E%3Cli%3ESwoosh+on+left+sleeve%3C%2Fli%3E%3Cli%3EWater-repellent+finish%3C%2Fli%3E%3Cli%3EFull-zip+design+with+fabric+zipper+barrier%3C%2Fli%3E%3Cli%3EZippered+pockets%3C%2Fli%3E%3Cli%3EHigh+collar+%26amp%3B+drop-tail+hem%3C%2Fli%3E%3C%2Ful%3E+%3Cp%3EPlease+note+Nike+products+cannot+be+exported+internationally.+Consult+our+%3Ca+style%3D%22float%3Anone%3B%22+href%3D%22https%3A%2F%2Fen-ca.ssactivewear.com%2Fabout%2Ftermsandconditions%22+target%3D%22_blank%22%3ETerms+and+Conditions%3C%2Fa%3E+section+for+more+information.%3C%2Fp%3E,Outerwear,2%2C13%2C15%2C16%2C38%2C47%2C56%2C61%2C85%2C148%2C176%2C185%2C219%2C220%2C270%2C307%2C387,0,,0,0,Images%2FBrand%2F171_fm.jpg,Images%2FStyle%2F9575_fm.jpg,,,,0
9390,01544,Nike,AJ5272,AJ5272,Women%27s+Golf+Jacket,%3Cul%3E%3Cli%3E96%2F4%26nbsp%3Bpolyester%2Fspandex%2C+Dri-FIT%3C%2Fli%3E%3Cli%3EStandard+fit%3C%2Fli%3E%3Cli%3ESwoosh+on+left+sleeve%3C%2Fli%3E%3Cli%3ESoft%2C+stretchy%2C+double-knit+and+sweat-wicking+fabric+%3C%2Fli%3E%3Cli%3EContoured+sleeve+cuffs+and+zippered+pockets%3C%2Fli%3E%3Cli%3EFull-zip+and+high+collar+design%3C%2Fli%3E%3Cli%3EMesh-lined+pockets+for+better+breathability%3C%2Fli%3E%3C%2Ful%3E+%3Cp%3EPlease+note+Nike+products+cannot+be+exported+internationally.+Consult+our+%3Ca+style%3D%22float%3Anone%3B%22+href%3D%22https%3A%2F%2Fen-ca.ssactivewear.com%2Fabout%2Ftermsandconditions%22+target%3D%22_blank%22%3ETerms+and+Conditions%3C%2Fa%3E+section+for+more+information.%3C%2Fp%3E,Outerwear,2%2C10%2C13%2C15%2C16%2C38%2C47%2C56%2C61%2C85%2C127%2C167%2C185%2C200%2C220%2C307%2C387,0,,623,0,Images%2FBrand%2F171_fm.jpg,Images%2FStyle%2F9390_fm.jpg,,,,0
9393,01844,Nike,AT8876,AT8876,Dri-FIT+Striped+Golf+Polo,%3Cul%3E%3Cli%3E94%2F6%26nbsp%3Bpolyester%2Fspandex%2C+Dri-FIT%3C%2Fli%3E%3Cli%3EStandard+fit%3C%2Fli%3E%3Cli%3EStriped+Heathered+jersey+fabric%3Cbr+%2F%3E%3C%2Fli%3E%3Cli%3EShoulder+seams%3C%2Fli%3E%3Cli%3EStretchy+fabric+and+Nike+Dri-FIT+sweat-wicking+technology+%3C%2Fli%3E%3Cli%3ERolled-forward+shoulder%2C+fold-over+and+perforated+collar%3C%2Fli%3E%3Cli%3E2-button+placket%3C%2Fli%3E%3Cli%3ESwoosh+on+left+chest%3C%2Fli%3E%3C%2Ful%3E+%3Cp%3EPlease+note+Nike+products+cannot+be+exported+internationally.+Consult+our+%3Ca+style%3D%22float%3Anone%3B%22+href%3D%22https%3A%2F%2Fen-ca.ssactivewear.com%2Fabout%2Ftermsandconditions%22+target%3D%22_blank%22%3ETerms+and+Conditions%3C%2Fa%3E+section+for+more+information.%3C%2Fp%3E,Sport+Shirts,2%2C10%2C16%2C18%2C52%2C57%2C87%2C148%2C167%2C185%2C200%2C220%2C223%2C307%2C385%2C393,0,,235,0,Images%2FBrand%2F171_fm.jpg,Images%2FStyle%2F9393_fm.jpg,,,,0
9675,07444,Nike,BV0217,BV0217,Women%27s+Victory+Polo,%3Cul%3E%3Cli%3E100%25+recycled+polyester%3C%2Fli%3E%3Cli%3EDri-FIT+technology%3C%2Fli%3E%3Cli%3EStandard+fit%3C%2Fli%3E%3Cli%3ESwoosh+on+bottom+left%3C%2Fli%3E%3Cli%3ELightweight+and+breathable%3C%2Fli%3E%3Cli%3ESubtle+stripes+on+the+collar%3C%2Fli%3E%3Cli%3E3-button+placket+and+hem+vents%3C%2Fli%3E%3Cli%3EUpdated+material+with+more+stretch%3C%2Fli%3E%3C%2Ful%3E%3Cp%3EPlease+note+Nike+products+cannot+be+exported+internationally.+Consult+our+%3Ca+style%3D%22float%3Anone%3B%22+href%3D%22https%3A%2F%2Fen-ca.ssactivewear.com%2Fabout%2Ftermsandconditions%22+target%3D%22_blank%22%3ETerms+and+Conditions%3C%2Fa%3E+section+for+more+information.%3C%2Fp%3E,Sport+Shirts,2%2C13%2C18%2C52%2C57%2C85%2C139%2C148%2C185%2C206%2C220%2C307%2C340%2C364%2C385%2C393,0,,0,1364,Images%2FBrand%2F171_fm.jpg,Images%2FStyle%2F9675_fm.jpg,,,,0
9676,07544,Nike,BV0223,BV0223,Women%27s+Sleeveless+Victory+Polo,%3Cul%3E%3Cli%3E100%25+recycled+polyester%3C%2Fli%3E%3Cli%3EDri-FIT%3C%2Fli%3E%3Cli%3EStandard+fit%3C%2Fli%3E%3Cli%3ESwoosh+on+bottom+left%3C%2Fli%3E%3Cli%3ESubtle+stripes+on+the+collar%3C%2Fli%3E%3Cli%3E3-button+placket+and+hem+vents%3C%2Fli%3E%3Cli%3EMade+with+sweat-wicking+fabric%3C%2Fli%3E%3Cli%3EUpdated+material+with+more+stretch%3C%2Fli%3E%3C%2Ful%3E+%3Cp%3EPlease+note+Nike+products+cannot+be+exported+internationally.+Consult+our+%3Ca+style%3D%22float%3Anone%3B%22+href%3D%22https%3A%2F%2Fen-ca.ssactivewear.com%2Fabout%2Ftermsandconditions%22+target%3D%22_blank%22%3ETerms+and+Conditions%3C%2Fa%3E+section+for+more+information.%3C%2Fp%3E,Sport+Shirts,2%2C13%2C16%2C18%2C52%2C63%2C85%2C139%2C148%2C167%2C185%2C206%2C220%2C307%2C364%2C385%2C393,0,,0,1364,Images%2FBrand%2F171_fm.jpg,Images%2FStyle%2F9676_fm.jpg,,,,0
9678,07644,Nike,BV0227,BV0227,Women%27s+Blade+Polo,%3Cul%3E%3Cli%3E100%25+polyester%3C%2Fli%3E%3Cli%3EDri-FIT+technology%3C%2Fli%3E%3Cli%3EStandard+fit%3C%2Fli%3E%3Cli%3ESoft%2C+stretchy+knit+fabric%3C%2Fli%3E%3Cli%3ESwooch+on+left+sleeve%3C%2Fli%3E%3Cli%3ERing+pull+zippered+placket+and+blade+collar%3C%2Fli%3E%3Cli%3EHem+vents%3C%2Fli%3E%3C%2Ful%3E+%3Cp%3EPlease+note+Nike+products+cannot+be+exported+internationally.+Consult+our+%3Ca+style%3D%22float%3Anone%3B%22+href%3D%22https%3A%2F%2Fen-ca.ssactivewear.com%2Fabout%2Ftermsandconditions%22+target%3D%22_blank%22%3ETerms+and+Conditions%3C%2Fa%3E+section+for+more+information.%3C%2Fp%3E,Sport+Shirts,2%2C10%2C13%2C18%2C48%2C52%2C57%2C85%2C139%2C148%2C185%2C220%2C307%2C385%2C393,0,,0,1365,Images%2FBrand%2F171_fm.jpg,Images%2FStyle%2F9678_fm.jpg,,,,0
9679,07744,Nike,BV0261,BV0261,Women%27s+Golf+Jacket,%3Cul%3E%3Cli%3E96%2F4+polyester%2Fspandex%3C%2Fli%3E%3Cli%3EDri-FIT+technology%3C%2Fli%3E%3Cli%3EStandard+fit%3C%2Fli%3E%3Cli%3ESwoosh+on+left+sleeve%3C%2Fli%3E%3Cli%3ESide+pockets+and+hem+vents%3C%2Fli%3E%3Cli%3ETextured+zipper+pull%3C%2Fli%3E%3Cli%3EUV+protection+up+to+40+UPF%3C%2Fli%3E%3C%2Ful%3E+%3Cp%3EPlease+note+Nike+products+cannot+be+exported+internationally.+Consult+our+%3Ca+style%3D%22float%3Anone%3B%22+href%3D%22https%3A%2F%2Fen-ca.ssactivewear.com%2Fabout%2Ftermsandconditions%22+target%3D%22_blank%22%3ETerms+and+Conditions%3C%2Fa%3E+section+for+more+information.%3C%2Fp%3E,Outerwear,2%2C10%2C13%2C15%2C16%2C38%2C47%2C56%2C61%2C148%2C173%2C185%2C200%2C220%2C307%2C387,0,,623,0,Images%2FBrand%2F171_fm.jpg,Images%2FStyle%2F9679_fm.jpg,,,,0
9680,07844,Nike,BV0356,BV0356,Victory+Polo,%3Cul%3E%0A++++%3Cli%3E100%25+recycled+polyester%3C%2Fli%3E%0A++++%3Cli%3EDri-FIT+technology%3C%2Fli%3E%0A++++%3Cli%3EStandard+fit%3C%2Fli%3E%0A++++%3Cli%3EDouble-knit+fabric+with+soft+feel+and+piqu%C3%A9+texture%3C%2Fli%3E%0A++++%3Cli%3ESwoosh+on+left+sleeve%3C%2Fli%3E%0A++++%3Cli%3EShoulder+seams+rolled+forward+and+collar+ribbed+to+help+prevent+curling%3C%2Fli%3E%0A++++%3Cli%3E2-button+placket%3C%2Fli%3E%3C%2Ful%3E%3Cp%3EPlease+note%26nbsp%3BNike+products+cannot+be+exported+internationally.+Consult+our+%3Ca+style%3D%22float%3Anone%3B%22+href%3D%22https%3A%2F%2Fen-ca.ssactivewear.com%2Fabout%2Ftermsandconditions%22+target%3D%22_blank%22%3ETerms+and+Conditions%3C%2Fa%3E+section+for+more+information.%3C%2Fp%3E,Sport+Shirts,2%2C10%2C18%2C52%2C57%2C85%2C139%2C148%2C185%2C206%2C219%2C220%2C307%2C328%2C340%2C364%2C385%2C393,0,,622,1364,Images%2FBrand%2F171_fm.jpg,Images%2FStyle%2F9680_fm.jpg,,,,0
9681,07944,Nike,BV0398,BV0398,Victory+Half-Zip+Golf+Pullover,%3Cul%3E%3Cli%3E100%25+polyester%3C%2Fli%3E%3Cli%3EDri-FIT+technology%3C%2Fli%3E%3Cli%3EStandard+fit%3C%2Fli%3E%3Cli%3ESoft+and+lightweight+midlayer%3C%2Fli%3E%3Cli%3ESwoosh+on+left+sleeve%3C%2Fli%3E%3Cli%3EElastic+cuffs%3C%2Fli%3E%3Cli%3E1%2F2+zipper+with+a+cover+that+blocks+out+the+cold%3C%2Fli%3E%3C%2Ful%3E%0A%0A%3Cp%3EPlease+note+Nike+Products+cannot+be+exported+internationally.+Consult+our+%3Ca+style%3D%22float%3Anone%3B%22+href%3D%22https%3A%2F%2Fen-ca.ssactivewear.com%2Fabout%2Ftermsandconditions%22+target%3D%22_blank%22%3ETerms+and+Conditions%3C%2Fa%3E+section+for+more+information.%3C%2Fp%3E,Athletics,2%2C10%2C16%2C48%2C56%2C85%2C127%2C142%2C148%2C185%2C220%2C307%2C328%2C387,0,,612,1364,Images%2FBrand%2F171_fm.jpg,Images%2FStyle%2F9681_fm.jpg,,,,0
9687,08444,Nike,BV9219,BV9219,Tiger+Woods+Blade+Polo,%3Cul%3E%3Cli%3E91%2F9+recycled+polyester%2Fspandex%2C+Dri-FIT%3C%2Fli%3E%3Cli%3EStandard+fit%3C%2Fli%3E%3Cli%3EPremium+Polo+Performance%3C%2Fli%3E%3Cli%3ECrafted+from+soft%2C+stretchy+fabric%3C%2Fli%3E%3Cli%3EPearlized+buttons+on+the+placket%3C%2Fli%3E%3Cli%3EA+silver+ingot+on+the+left+sleeve%3C%2Fli%3E%3Cli%3ETW+logo+on+the+back+of+the+neck+add+a+premium+finish%3C%2Fli%3E%3Cli%3ERolled-back+shoulder+seams+and+hem+vents%3C%2Fli%3E%3C%2Ful%3E+%3Cp%3EPlease+not+Nike+products+cannot+be+exported+internationally.+Consult+our+%3Ca+style%3D%22float%3Anone%3B%22+href%3D%22https%3A%2F%2Fen-ca.ssactivewear.com%2Fabout%2Ftermsandconditions%22+target%3D%22_blank%22%3ETerms+and+Conditions%3C%2Fa%3E+section+for+more+information.%3C%2Fp%3E,Sport+Shirts,2%2C10%2C18%2C52%2C57%2C87%2C139%2C148%2C185%2C200%2C220%2C307%2C385%2C393,0,,621,1365,Images%2FBrand%2F171_fm.jpg,Images%2FStyle%2F9687_fm.jpg,,,,0
9688,08544,Nike,CI7903,CI7903,Striped+Golf+Polo,%3Cul%3E%3Cli%3E87%2F13+polyester%2Fspandex%3C%2Fli%3E%3Cli%3EDri-FIT%3C%2Fli%3E%3Cli%3EStandard+fit%3C%2Fli%3E%3Cli%3ESwoosh+on+left+sleeve%3C%2Fli%3E%3Cli%3EStretchy+jersey+fabric+and+rolled-forward+shoulder+seams%3C%2Fli%3E%3Cli%3EVent+at+the+back%3C%2Fli%3E%3Cli%3EHem+vent+and+collar+ribbed%3C%2Fli%3E%3Cli%3E2-button+placket%3C%2Fli%3E%3C%2Ful%3E+%3Cp%3EPlease+note+Nike+products+cannot+be+exported+internationally.+Consult+our+%3Ca+style%3D%22float%3Anone%3B%22+href%3D%22https%3A%2F%2Fen-ca.ssactivewear.com%2Fabout%2Ftermsandconditions%22+target%3D%22_blank%22%3ETerms+and+Conditions%3C%2Fa%3E+section+for+more+information.%3C%2Fp%3E,Sport+Shirts,2%2C10%2C18%2C52%2C57%2C87%2C139%2C148%2C185%2C200%2C201%2C220%2C307%2C385%2C393,0,,0,0,Images%2FBrand%2F171_fm.jpg,Images%2FStyle%2F9688_fm.jpg,,,,0
9487,07087,Oakley,401885,401885,Oxford+Long+Sleeve+Woven+Shirt,%3Cul%3E%3Cli%3E75%2F25+cotton%2Fpolyester%3C%2Fli%3E%3Cli%3ERegular+fit%3C%2Fli%3E%3Cli%3ETailored+with+a+straight+hem%3C%2Fli%3E%3Cli%3EButton-down+collar%3C%2Fli%3E%3Cli%3EOakley+logo+on+left+chest+pocket%3C%2Fli%3E%3C%2Ful%3E,Wovens+-+Fall,26%2C45%2C56%2C72%2C87%2C108%2C148%2C185%2C188%2C220%2C385%2C408%2C424,158,,0,0,Images%2FBrand%2F122_fm.jpg,Images%2FStyle%2F9487_fm.jpg,,1,,0
9491,08987,Oakley,412174A,412174A,DWR+Chambers+Jacket,%3Cul%3E%3Cli%3EInsulation%3A+100%25+polyester%3C%2Fli%3E%3Cli%3ERegular+fit%3C%2Fli%3E%3Cli%3EWater-resistant+%28DWR%29%3C%2Fli%3E%3Cli%3EInner+storm+flap+and+hood%3C%2Fli%3E%3Cli%3EElastic+binding+at+cuffs%3C%2Fli%3E%3Cli%3EPockets%3C%2Fli%3E%3C%2Ful%3E,Outerwear,15%2C16%2C36%2C38%2C47%2C56%2C61%2C85%2C87%2C127%2C148%2C176%2C185%2C220%2C223%2C350%2C408%2C424,168,,0,0,Images%2FBrand%2F122_fm.jpg,Images%2FStyle%2F9491_fm.jpg,,1,,0
9497,06787,Oakley,412541,412541,Down+Bomber+Jacket,%3Cul%3E%3Cli%3E100%25+nylon%3C%2Fli%3E%3Cli%3ESlim+fit%3C%2Fli%3E%3Cli%3ETwo+side+pockets%3C%2Fli%3E%3Cli%3EOne+internal+zippered+pocket%3C%2Fli%3E%3Cli%3EOakley+tone-on-tone+logo+on+left+chest%3C%2Fli%3E%3C%2Ful%3E,Outerwear,15%2C38%2C47%2C56%2C61%2C87%2C127%2C141%2C148%2C150%2C185%2C217%2C350%2C408%2C424,168,,0,0,Images%2FBrand%2F122_fm.jpg,Images%2FStyle%2F9497_fm.jpg,,1,,0
4400,10987,Oakley,433920ODM,433920ODM,Raglan+Sleeve+Polo,%3Cul%3E%3Cli%3E100%25+polyester%3C%2Fli%3E%3Cli%3EMoisture-management+properties%3C%2Fli%3E%3Cli%3EThree-button+placket+and+raglan+sleeves%3C%2Fli%3E%3Cli%3EHeat-transfer+%26quot%3BO%26quot%3B+Ellipse+logo+on+centre+chest%3C%2Fli%3E%3C%2Ful%3E,Sport+Shirts,16%2C18%2C52%2C57%2C85%2C87%2C89%2C115%2C139%2C148%2C156%2C167%2C185%2C220%2C223%2C385%2C393%2C408%2C424,100,,0,839,Images%2FBrand%2F122_fm.jpg,Images%2FStyle%2F4400_fm.jpg,,1,,0
4409,11187,Oakley,433979ODM,433979ODM,Performance+Polo,%3Cul%3E%3Cli%3E6.34+oz.%2FL+yd%2C+100%25+polyester%3C%2Fli%3E%3Cli%3EMoisture-management+properties%3C%2Fli%3E%3Cli%3ESolid+interlock+knit%3C%2Fli%3E%3Cli%3EThree-button+placket+and+set-in+sleeves%3C%2Fli%3E%3Cli%3EHeat-transfer+%26quot%3BO%26quot%3B+Ellipse+logo+on+left+sleeve%3C%2Fli%3E%3C%2Ful%3E,Sport+Shirts,16%2C18%2C52%2C57%2C85%2C87%2C115%2C139%2C148%2C156%2C167%2C185%2C220%2C223%2C340%2C385%2C393%2C408%2C424,99,,0,839,Images%2FBrand%2F122_fm.jpg,Images%2FStyle%2F4409_fm.jpg,,1,,0
9500,06587,Oakley,434034,434034,Aero+Stripe+Jacquard+Polo,%3Cul%3E%3Cli%3E100%25+polyester+jacquard+lightweight+knit%3C%2Fli%3E%3Cli%3ERegular+fit%3C%2Fli%3E%3Cli%3EMesh+stripe+panel+provides+360-degree+ventilation%3C%2Fli%3E%3Cli%3EBonded+side+seams%3C%2Fli%3E%3Cli%3EHidden+button+down+color%3C%2Fli%3E%3Cli%3EOakley+logo+on+center+chest%3C%2Fli%3E%3C%2Ful%3E,Sport+Shirts,2%2C10%2C16%2C18%2C52%2C57%2C85%2C87%2C108%2C139%2C148%2C156%2C185%2C201%2C220%2C223%2C240%2C385%2C393%2C408%2C424,101,,0,0,Images%2FBrand%2F122_fm.jpg,Images%2FStyle%2F9500_fm.jpg,,1,,0
9505,06387,Oakley,434039,434039,Color+Block+Take+Polo,%3Cul%3E%3Cli%3E100%25+moisture+wicking+polyester+base%3C%2Fli%3E%3Cli%3ERegular+fit%3C%2Fli%3E%3Cli%3EFaux+heather+sublimated+front+panel+graphic%3C%2Fli%3E%3Cli%3EForward+shoulder+seam%3C%2Fli%3E%3Cli%3EOakley+logo+on+center+chest%3C%2Fli%3E%3C%2Ful%3E,Sport+Shirts,2%2C10%2C16%2C18%2C52%2C57%2C85%2C87%2C108%2C139%2C148%2C185%2C220%2C223%2C385%2C393%2C408%2C424,101,,0,0,Images%2FBrand%2F122_fm.jpg,Images%2FStyle%2F9505_fm.jpg,,1,,0
9510,06287,Oakley,434158,434158,O-Hydrolix%E2%84%A2+Gravity+Polo,%3Cul%3E%3Cli%3E100%25+polyester%3C%2Fli%3E%3Cli%3ERegular+fit%3C%2Fli%3E%3Cli%3ESingle+jersey+polyester+fabric+with+textural+interest%3C%2Fli%3E%3Cli%3EForward+side+seams+and+shoulder+seams%3C%2Fli%3E%3Cli%3EEllipse+logo+center+front+under+placket+and+Oakley+front+logo+on+wearer%E2%80%99s+left+sleeve+on+solid+fabric+insert%3C%2Fli%3E%3C%2Ful%3E,Sport+Shirts,2%2C10%2C16%2C18%2C52%2C57%2C85%2C87%2C108%2C139%2C148%2C185%2C220%2C223%2C234%2C328%2C385%2C393%2C408%2C424,100,,624,0,Images%2FBrand%2F122_fm.jpg,Images%2FStyle%2F9510_fm.jpg,,1,,0
9648,01887,Oakley,434172,434172,Aero+Ellipse+Polo,%3Cul%3E%3Cli%3E100%25+polyester%3C%2Fli%3E%3Cli%3EPerforated+Dri-tech+fabrication+for+improved+breathability%3C%2Fli%3E%3Cli%3ERegular+fit%3C%2Fli%3E%3Cli%3ETwo-button+placket+with+self-collar%3C%2Fli%3E%3Cli%3EUPF+protection%3C%2Fli%3E%3C%2Ful%3E,Sport+Shirts,2%2C10%2C16%2C18%2C52%2C57%2C85%2C87%2C108%2C115%2C139%2C148%2C173%2C185%2C220%2C223%2C385%2C393%2C408%2C424,102,,624,0,Images%2FBrand%2F122_fm.jpg,Images%2FStyle%2F9648_fm.jpg,,1,,0
9524,06087,Oakley,461642,461642,Range+Quarter-Zip+Pullover,%3Cul%3E%3Cli%3E100%25+polyester%3C%2Fli%3E%3Cli%3ERegular+fit%3C%2Fli%3E%3Cli%3EMoisture+wicking+brushed+back+fleece+fabrication%3C%2Fli%3E%3Cli%3EAngle+forward+shoulder+and+body+seams+promote+improved+range+of+motion%3C%2Fli%3E%3Cli%3EEmbroidered+Oakley+logo+on+bottom+left%3C%2Fli%3E%3C%2Ful%3E,Fleece,2%2C9%2C16%2C48%2C56%2C85%2C87%2C142%2C148%2C167%2C185%2C220%2C328%2C408%2C424,146,,612,0,Images%2FBrand%2F122_fm.jpg,Images%2FStyle%2F9524_fm.jpg,,1,,0
9530,05987,Oakley,461724,461724,Knockdown+Mixed+Fleece+Quarter-Zip+Pullover,%3Cul%3E%3Cli%3E94%2F6+polyester%2Fspandex%3C%2Fli%3E%3Cli%3ERegular+fit%3C%2Fli%3E%3Cli%3EStretch+fabric+panel%3C%2Fli%3E%3Cli%3ESide+seam+pocket%3C%2Fli%3E%3Cli%3EVisible+reverse+zip+with+Camlock+pull%3C%2Fli%3E%3Cli%3EEmbossed+soft+elastic%26nbsp%3Bon+wrists%3C%2Fli%3E%3Cli%3EStretch+fabric+panel+along+upper+back+and+under+sleeves%3C%2Fli%3E%3Cli%3ERaised+matte+Ellipse+logo+on+center+chest%3C%2Fli%3E%3Cli%3EFont+logo+on+both+sleeves%3C%2Fli%3E%3C%2Ful%3E,Fleece,2%2C9%2C16%2C48%2C56%2C61%2C87%2C142%2C148%2C185%2C188%2C200%2C220%2C223%2C408%2C424,146,,612,0,Images%2FBrand%2F122_fm.jpg,Images%2FStyle%2F9530_fm.jpg,,1,,0
9531,05887,Oakley,472380OCA,472380OCA,Fleece+Hooded+Full-Zip+Sweatshirt,%3Cul%3E%3Cli%3E60%2F40%26nbsp%3Bcotton%2Fpolyester%3C%2Fli%3E%3Cli%3ERegular+fit%3C%2Fli%3E%3Cli%3EWater-resistant%3C%2Fli%3E%3Cli%3EScreen+printed+Oakley+logo+on+left+chest%3C%2Fli%3E%3C%2Ful%3E,Fleece,9%2C16%2C36%2C38%2C56%2C59%2C72%2C87%2C127%2C148%2C176%2C185%2C188%2C220%2C385%2C408%2C424,0,,0,0,Images%2FBrand%2F122_fm.jpg,Images%2FStyle%2F9531_fm.jpg,,1,,0
4401,12087,Oakley,511713ODM,511713ODM,Women%27s+Hooded+Windbreaker,%3Cul%3E%3Cli%3E100%25+polyester%3C%2Fli%3E%3Cli%3EHydrofree%E2%84%A2+technology+repels+water+and+dries+quickly%3C%2Fli%3E%3Cli%3ESide+pockets%3C%2Fli%3E%3Cli%3EOakley+logo+screen-printed+on+back+and+Oakley+label+sewn+onto+left+pocket%3C%2Fli%3E%3Cli%3ENo+back+vent%3C%2Fli%3E%3C%2Ful%3E,Outerwear,13%2C15%2C16%2C36%2C38%2C47%2C56%2C61%2C85%2C128%2C148%2C176%2C185%2C220%2C223%2C263%2C325%2C350%2C408%2C424,175,,445,288,Images%2FBrand%2F122_fm.jpg,Images%2FStyle%2F4401_fm.jpg,,1,,0
4408,11087,Oakley,532326ODM,532326ODM,Women%27s+Performance+Polo,%3Cul%3E%3Cli%3E100%25+polyester%3C%2Fli%3E%3Cli%3EMoisture-management+properties%3C%2Fli%3E%3Cli%3ESolid+interlock+knit%3C%2Fli%3E%3Cli%3EFour-button+placket+and+set-in+sleeves%3C%2Fli%3E%3Cli%3EHeat-transfer+%22O%22+Ellipse+logo+on+left+sleeve%3C%2Fli%3E%3C%2Ful%3E,Sport+Shirts,13%2C16%2C18%2C52%2C57%2C85%2C115%2C139%2C148%2C167%2C185%2C220%2C223%2C340%2C385%2C393%2C408%2C424,99,,0,839,Images%2FBrand%2F122_fm.jpg,Images%2FStyle%2F4408_fm.jpg,,1,,0
4396,70987,Oakley,921054ODM,921054ODM,25L+Enduro+Backpack,%3Cul%3E%3Cli%3E600D+polyester%3C%2Fli%3E%3Cli%3EPadded+laptop+sleeve+with+separate+side+access+%28holds+up+to+a+15%26quot%3B+device%29%3C%2Fli%3E%3Cli%3EPadded+shoulder+straps+and+back+panel%3C%2Fli%3E%3Cli%3EFront+pocket+with+internal+organization+panel%3C%2Fli%3E%3Cli%3EFleece-lined+padded+eyewear%2Fmedia+pocket%26nbsp%3B%3C%2Fli%3E%3C%2Ful%3E,Bags,53%2C85%2C102%2C111%2C118%2C148%2C185%2C220%2C223%2C224%2C358%2C367%2C408%2C423%2C424,0,,650,822,Images%2FBrand%2F122_fm.jpg,Images%2FStyle%2F4396_fm.jpg,,1,,0
4392,70587,Oakley,921055ODM,921055ODM,22L+Enduro+Backpack,%3Cul%3E%3Cli%3E600D+polyester%3C%2Fli%3E%3Cli%3EPadded+laptop+sleeve+fits+up+to+a+15%26quot%3B%2C+shoulder+straps+and+back+panel%3C%2Fli%3E%3Cli%3EVertical-zip+stash+pocket%3C%2Fli%3E%3Cli%3EMesh+water+bottle+pockets%3C%2Fli%3E%3Cli%3EInternal+organization+panel%3C%2Fli%3E%3Cli%3EFleece-lined+padded+eyewear%2Fmedia+pocket%3C%2Fli%3E%3C%2Ful%3E,Bags,53%2C85%2C102%2C111%2C118%2C185%2C215%2C220%2C223%2C224%2C350%2C358%2C408%2C423%2C424%2C457%2C482%2C483,240,,650,822,Images%2FBrand%2F122_fm.jpg,Images%2FStyle%2F4392_fm.jpg,,1,,0
